n,p,er,model,hidden_layers,activation,iter,auc_single,auc_multi,ap_single,ap_multi,n_distinct,n_random_features,shared_second_layer_weights
50000,100,0.01,sklearn,1,relu,0,0.7138343942586918,0.7325496486514541,0.02798834204584516,0.03415698762420281,0,25,True
50000,100,0.01,sklearn,1,relu,1,0.6783844938681926,0.4998383315819255,0.028271080424287692,0.01032,0,25,True
50000,100,0.01,sklearn,1,relu,2,0.7607640806260964,0.7663764827985389,0.0489944149008829,0.04971884443786348,0,25,True
50000,100,0.01,sklearn,1,relu,3,0.4999189298743413,0.49995946493717064,0.0132,0.0132,0,25,True
50000,100,0.01,sklearn,1,relu,4,0.7531221828626762,0.7557380621301213,0.04711877363366019,0.05501960846914967,0,25,True
50000,100,0.01,sklearn,1,relu,5,0.49991912002588157,0.7108469560583859,0.01088,0.028331788939627785,0,25,True
50000,100,0.01,sklearn,1,relu,6,0.7232068017411927,0.7368926566700578,0.036697728813452735,0.03978990641586859,0,25,True
50000,100,0.01,sklearn,1,relu,7,0.7281896830530401,0.6904327884276138,0.03525074630733423,0.03510977562859736,0,25,True
50000,100,0.01,sklearn,1,relu,8,0.49995957636025545,0.6864643756645985,0.01048,0.03220144138949947,0,25,True
50000,100,0.01,sklearn,1,relu,9,0.7314278002699056,0.7342628879892039,0.06181964421781591,0.057557084225434464,0,25,True
50000,100,0.01,sklearn,5,relu,0,0.6481101286387085,0.6998057987597192,0.01842027812652839,0.030733366636668563,0,25,True
50000,100,0.01,sklearn,5,relu,1,0.5953702676740238,0.6115615477307206,0.015011197991749383,0.024364187441306785,0,25,True
50000,100,0.01,sklearn,5,relu,2,0.7038283867905908,0.6208448930078662,0.038332370037334085,0.029386616470381148,0,25,True
50000,100,0.01,sklearn,5,relu,3,0.6281767820073454,0.6131279556816647,0.020218034259745252,0.023272801498007412,0,25,True
50000,100,0.01,sklearn,5,relu,4,0.6942975027427608,0.7226037725391363,0.030850988528280648,0.035857463459673306,0,25,True
50000,100,0.01,sklearn,5,relu,5,0.6445200249300627,0.6543368317886844,0.01897990999213622,0.01828684177922906,0,25,True
50000,100,0.01,sklearn,5,relu,6,0.6475002131711338,0.7017389938000718,0.027660890331611218,0.03692217001368764,0,25,True
50000,100,0.01,sklearn,5,relu,7,0.6940840732682584,0.7125260937316241,0.025374363065079154,0.028766980713839665,0,25,True
50000,100,0.01,sklearn,5,relu,8,0.6161556316301713,0.6616177232048356,0.015288775784826271,0.024029097512241228,0,25,True
50000,100,0.01,sklearn,5,relu,9,0.648438326585695,0.6521144399460189,0.031442448731969296,0.0334915877046532,0,25,True
50000,100,0.01,sklearn,10,relu,0,0.587863086315149,0.6530804251426032,0.013945819780595817,0.0227754042860145,0,25,True
50000,100,0.01,sklearn,10,relu,1,0.5542074832425671,0.5941126377706301,0.013831087978072979,0.017870617208715137,0,25,True
50000,100,0.01,sklearn,10,relu,2,0.6711635741072162,0.6460361127558929,0.021589171959931756,0.025334899133378396,0,25,True
50000,100,0.01,sklearn,10,relu,3,0.6171652479394677,0.5996938988588766,0.01962568666518372,0.02778385368690442,0,25,True
50000,100,0.01,sklearn,10,relu,4,0.6121825855472399,0.6158553582868871,0.023239036829417983,0.02159203688991655,0,25,True
50000,100,0.01,sklearn,10,relu,5,0.6265670494985442,0.6146747197746779,0.020168145848522452,0.016585352598720435,0,25,True
50000,100,0.01,sklearn,10,relu,6,0.6185808004401783,0.6266480541899792,0.01783734847609416,0.0200153444412878,0,25,True
50000,100,0.01,sklearn,10,relu,7,0.5781323503469364,0.6665288476616097,0.016290890330948604,0.027965002821591835,0,25,True
50000,100,0.01,sklearn,10,relu,8,0.61141526557097,0.6049086024591152,0.017184415805204845,0.018112277441842822,0,25,True
50000,100,0.01,sklearn,10,relu,9,0.6273662618083671,0.6230429149797571,0.02046130440209977,0.02018774467510765,0,25,True
50000,100,0.01,sklearn,25,relu,0,0.569716917595429,0.6068149065444249,0.013182029907033169,0.01923122173942638,0,25,True
