n,p,er,model,hidden_layers,activation,iter,auc_single,auc_multi,ap_single,ap_multi,n_distinct,n_random_features,shared_second_layer_weights
50000,100,0.01,torch,100,relu,2,0.751806303,0.741091566,0.037872547,0.040055389,20,25,TRUE
50000,100,0.01,torch,100,relu,3,0.684478019,0.681077004,0.030426518,0.030152504,20,25,TRUE
50000,100,0.01,torch,100,relu,4,0.69880927,0.745089792,0.034572409,0.039906616,20,25,TRUE
50000,100,0.01,torch,100,relu,5,0.697239495,0.697242766,0.032070286,0.031169555,20,25,TRUE
50000,100,0.01,torch,100,relu,6,0.710084577,0.713487539,0.035909294,0.0337673,20,25,TRUE
50000,100,0.01,torch,100,relu,7,0.717527392,0.713216414,0.0363096,0.034939434,20,25,TRUE
50000,100,0.01,torch,100,relu,8,0.690880118,0.695245254,0.022099533,0.029948125,20,25,TRUE
50000,100,0.01,torch,100,relu,9,0.726182186,0.719740081,0.038151934,0.046041231,20,25,TRUE
50000,100,0.01,torch,100,relu,0,0.680409211,0.683899764,0.020930337,0.021404849,25,25,TRUE
50000,100,0.01,torch,100,relu,1,0.630593931,0.651488634,0.015795153,0.020391534,25,25,TRUE
50000,100,0.01,torch,100,relu,2,0.751806303,0.721065885,0.037872547,0.035771359,25,25,TRUE
50000,100,0.01,torch,100,relu,3,0.684478019,0.679401064,0.030426518,0.027319252,25,25,TRUE
50000,100,0.01,torch,100,relu,4,0.69880927,0.71375521,0.034572409,0.037097544,25,25,TRUE
50000,100,0.01,torch,100,relu,5,0.697239495,0.694617735,0.032070286,0.026928341,25,25,TRUE
50000,100,0.01,torch,100,relu,6,0.710084577,0.716367092,0.035909294,0.034673716,25,25,TRUE
50000,100,0.01,torch,100,relu,7,0.717527392,0.710937194,0.0363096,0.027599712,25,25,TRUE
50000,100,0.01,torch,100,relu,8,0.690880118,0.697413319,0.022099533,0.024534561,25,25,TRUE
50000,100,0.01,torch,100,relu,9,0.726182186,0.717449393,0.038151934,0.041363842,25,25,TRUE
